v,nu,n,alpha,contam,s,KSstats,ADstats,h
6,0,501,0.225,,,0.019504081,5.81455E-05,389
6,0,501,0.25,,,0.020664159,6.48688E-05,377
6,0,501,0.375,,,0.027713634,0.000143724,315
6,0,501,0.5,,,0.037446535,0.000350463,254
6,0,632,0,,,0.016659499,5.10562E-05,632
6,0,632,0.005,,,0.016396999,5.05027E-05,628
6,0,632,0.01,,,0.016372834,4.93571E-05,625
6,0,632,0.015,,,0.01609466,4.86553E-05,622
6,0,632,0.02,,,0.016115182,4.82505E-05,619
6,0,632,0.025,,,0.016171911,4.77084E-05,616
6,0,632,0.05,,,0.01563499,4.61337E-05,600
6,0,632,0.075,,,0.015575362,4.5155E-05,585
6,0,632,0.1,,,0.015411306,4.36234E-05,569
6,0,632,0.125,,,0.015758389,4.39189E-05,553
6,0,632,0.15,,,0.016069363,4.54271E-05,538
6,0,632,0.175,,,0.016795418,4.68065E-05,522
6,0,632,0.2,,,0.017726279,5.02669E-05,506
6,0,632,0.225,,,0.018749336,5.47716E-05,491
6,0,632,0.25,,,0.019859916,6.16608E-05,475
6,0,632,0.375,,,0.025990987,0.000130009,397
6,0,632,0.5,,,0.035030005,0.000307729,319
6,0,795,0,,,0.01655331,5.13583E-05,795
6,0,795,0.005,,,0.016334857,5.05935E-05,791
6,0,795,0.01,,,0.01622071,4.94092E-05,787
6,0,795,0.015,,,0.016159541,4.83376E-05,783
6,0,795,0.02,,,0.016085657,4.76371E-05,779
6,0,795,0.025,,,0.015987515,4.73061E-05,775
6,0,795,0.05,,,0.015587069,4.5004E-05,755
6,0,795,0.075,,,0.015345028,4.38365E-05,735
6,0,795,0.1,,,0.015373917,4.3163E-05,716
6,0,795,0.125,,,0.01556755,4.32755E-05,696
6,0,795,0.15,,,0.015942462,4.38668E-05,676
6,0,795,0.175,,,0.016635798,4.54136E-05,657
6,0,795,0.2,,,0.017510947,4.85415E-05,637
6,0,795,0.225,,,0.018262598,5.32295E-05,617
6,0,795,0.25,,,0.019146591,5.72797E-05,598
6,0,795,0.375,,,0.024734279,0.000114229,499
6,0,795,0.5,,,0.032644948,0.000257521,401
6,0,1001,0,,,0.017125036,5.32118E-05,1001
6,0,1001,0.005,,,0.016839577,5.24093E-05,996
6,0,1001,0.01,,,0.016893039,5.15827E-05,991
6,0,1001,0.015,,,0.016784998,5.08096E-05,986
6,0,1001,0.02,,,0.01661468,5.01281E-05,981
6,0,1001,0.025,,,0.016407864,4.99446E-05,976
6,0,1001,0.05,,,0.016099344,4.75635E-05,951
6,0,1001,0.075,,,0.015803821,4.62459E-05,926
6,0,1001,0.1,,,0.015674601,4.58264E-05,901
6,0,1001,0.125,,,0.015657717,4.52365E-05,876
6,0,1001,0.15,,,0.015958627,4.58963E-05,851
6,0,1001,0.175,,,0.016314612,4.69261E-05,827
6,0,1001,0.2,,,0.017015016,4.92031E-05,802
6,0,1001,0.225,,,0.017650542,5.28455E-05,777
6,0,1001,0.25,,,0.018843582,5.7942E-05,752
6,0,1001,0.375,,,0.024129704,0.000105312,628
6,0,1001,0.5,,,0.031364371,0.000235631,504
6,0,1261,0,,,0.016705385,5.10014E-05,1261
6,0,1261,0.005,,,0.016571982,4.98879E-05,1254
6,0,1261,0.01,,,0.016376933,4.93069E-05,1248
6,0,1261,0.015,,,0.016301412,4.83518E-05,1242
6,0,1261,0.02,,,0.016154053,4.74803E-05,1235
6,0,1261,0.025,,,0.016068298,4.74076E-05,1229
6,0,1261,0.05,,,0.015631506,4.4906E-05,1198
6,0,1261,0.075,,,0.015389022,4.39679E-05,1166
6,0,1261,0.1,,,0.015269991,4.29194E-05,1135
6,0,1261,0.125,,,0.015288935,4.29733E-05,1104
6,0,1261,0.15,,,0.015585164,4.29893E-05,1072
6,0,1261,0.175,,,0.016034214,4.38984E-05,1041
6,0,1261,0.2,,,0.016478957,4.53298E-05,1010
6,0,1261,0.225,,,0.017311602,4.77972E-05,978
6,0,1261,0.25,,,0.018116761,5.16287E-05,947
6,0,1261,0.375,,,0.023084667,9.48746E-05,790
6,0,1261,0.5,,,0.02963717,0.000205754,634
6,0,1588,0,,,0.016612945,4.99941E-05,1588
6,0,1588,0.005,,,0.016423262,4.88885E-05,1580
6,0,1588,0.01,,,0.016301916,4.83049E-05,1572
6,0,1588,0.015,,,0.016167237,4.7901E-05,1564
6,0,1588,0.02,,,0.016063269,4.75472E-05,1556
6,0,1588,0.025,,,0.016020189,4.72112E-05,1548
6,0,1588,0.05,,,0.01582833,4.52157E-05,1508
6,0,1588,0.075,,,0.015521691,4.3807E-05,1469
6,0,1588,0.1,,,0.0153729,4.32126E-05,1429
6,0,1588,0.125,,,0.015278407,4.34317E-05,1390
6,0,1588,0.15,,,0.015568237,4.34867E-05,1350
6,0,1588,0.175,,,0.015831522,4.47045E-05,1311
6,0,1588,0.2,,,0.016483394,4.6297E-05,1271
6,0,1588,0.225,,,0.016951636,4.84545E-05,1232
6,0,1588,0.25,,,0.017727908,5.19941E-05,1192
6,0,1588,0.375,,,0.022525309,9.10073E-05,994
6,0,1588,0.5,,,0.028784101,0.000191115,797
6,0,2000,0,,,0.016732358,4.90762E-05,2000
6,0,2000,0.005,,,0.016479098,4.8364E-05,1990
6,0,2000,0.01,,,0.016342642,4.74925E-05,1980
6,0,2000,0.015,,,0.016364469,4.72027E-05,1970
6,0,2000,0.02,,,0.016312891,4.68682E-05,1960
6,0,2000,0.025,,,0.016278311,4.61968E-05,1950
6,0,2000,0.05,,,0.015852628,4.43456E-05,1900
6,0,2000,0.075,,,0.015595116,4.36367E-05,1850
6,0,2000,0.1,,,0.015232839,4.27252E-05,1800
6,0,2000,0.125,,,0.015232321,4.2581E-05,1750
6,0,2000,0.15,,,0.015262321,4.25436E-05,1700
6,0,2000,0.175,,,0.01556946,4.32505E-05,1651
6,0,2000,0.2,,,0.015920892,4.40509E-05,1601
6,0,2000,0.225,,,0.016543406,4.65771E-05,1551
6,0,2000,0.25,,,0.017175801,4.94977E-05,1501
6,0,2000,0.375,,,0.021350108,8.31328E-05,1252
6,0,2000,0.5,,,0.027041007,0.000167803,1003
6,3,50,0,,,2.666576161,2.613743357,50
6,3,50,0.005,,,2.109840842,1.404242595,49
6,3,50,0.01,,,1.865394627,1.016778134,49
6,3,50,0.015,,,1.691513186,0.789361491,49
6,3,50,0.02,,,1.562254645,0.632127948,49
6,3,50,0.025,,,1.656126798,0.735267962,48
6,3,50,0.05,,,1.438704312,0.472930828,47
6,3,50,0.075,,,1.323749865,0.345529177,46
6,3,50,0.1,,,1.271199438,0.272788268,45
6,3,50,0.125,,,1.279972223,0.234619728,44
6,3,50,0.15,,,1.317344612,0.217096336,43
6,3,50,0.175,,,1.361383024,0.21167943,42
6,3,50,0.2,,,1.381453351,0.214116454,41
6,3,50,0.225,,,1.439149932,0.23156702,40
6,3,50,0.25,,,1.476308958,0.252516215,39
6,3,50,0.375,,,1.972737876,0.565380206,33
6,3,50,0.5,,,2.561714469,1.270618369,28
6,3,63,0,,,2.736372634,2.837097967,63
6,3,63,0.005,,,2.091790056,1.409239899,62
6,3,63,0.01,,,1.827147218,0.999099887,62
6,3,63,0.015,,,1.647233209,0.759560708,62
6,3,63,0.02,,,1.701525896,0.812258221,61
6,3,63,0.025,,,1.576900452,0.661507755,61
6,3,63,0.05,,,1.312523569,0.389189578,60
6,3,63,0.075,,,1.308954739,0.338356132,58
6,3,63,0.1,,,1.216924833,0.254501956,57
6,3,63,0.125,,,1.171393667,0.212124855,56
6,3,63,0.15,,,1.22649113,0.21244671,54
6,3,63,0.175,,,1.219219855,0.201416926,53
6,3,63,0.2,,,1.326460816,0.212441272,51
6,3,63,0.225,,,1.351669198,0.213104419,50
6,3,63,0.25,,,1.32936045,0.225163066,49
6,3,63,0.375,,,1.653802494,0.414012149,42
6,3,63,0.5,,,2.192879503,0.906213769,35
6,3,79,0,,,2.739133644,2.839529226,79
6,3,79,0.005,,,2.050855271,1.314211685,78
6,3,79,0.01,,,1.758106882,0.88356091,78
6,3,79,0.015,,,1.783129358,0.907707234,77
6,3,79,0.02,,,1.617335944,0.707052181,77
6,3,79,0.025,,,1.479579099,0.559859003,77
6,3,79,0.05,,,1.330474719,0.402166633,75
6,3,79,0.075,,,1.270802963,0.317528477,73
6,3,79,0.1,,,1.216009282,0.274783303,71
6,3,79,0.125,,,1.13353816,0.21787523,70
6,3,79,0.15,,,1.160745787,0.205817472,68
6,3,79,0.175,,,1.19974263,0.19879241,66
6,3,79,0.2,,,1.258079847,0.19916905,64
6,3,79,0.225,,,1.327864576,0.212921086,62
6,3,79,0.25,,,1.303038791,0.219019613,61
6,3,79,0.375,,,1.530178702,0.358325189,52
6,3,79,0.5,,,1.983059056,0.753175679,43
6,3,100,0,,,2.873943157,3.132756856,100
6,3,100,0.005,,,2.033050889,1.309027008,99
6,3,100,0.01,,,1.724021463,0.86006711,99
6,3,100,0.015,,,1.738277546,0.846258727,98
6,3,100,0.02,,,1.571680892,0.637998901,98
6,3,100,0.025,,,1.582964997,0.663578773,97
6,3,100,0.05,,,1.322708321,0.404406146,95
6,3,100,0.075,,,1.257609861,0.340192778,92
6,3,100,0.1,,,1.156260488,0.260568113,90
6,3,100,0.125,,,1.113753236,0.220271581,88
6,3,100,0.15,,,1.153506686,0.214856513,85
6,3,100,0.175,,,1.133666618,0.191061677,83
6,3,100,0.2,,,1.133343009,0.186009965,81
6,3,100,0.225,,,1.214575006,0.191870763,78
6,3,100,0.25,,,1.224552213,0.195862917,76
6,3,100,0.375,,,1.52304488,0.34702863,64
6,3,100,0.5,,,1.826827858,0.654728751,53
6,3,126,0,,,2.898704146,3.202366466,126
6,3,126,0.005,,,1.951886386,1.202888128,125
6,3,126,0.01,,,1.847685083,1.029747756,124
6,3,126,0.015,,,1.60743842,0.723185973,124
6,3,126,0.02,,,1.599205798,0.683129219,123
6,3,126,0.025,,,1.443230354,0.531510955,123
6,3,126,0.05,,,1.266346957,0.36430048,120
6,3,126,0.075,,,1.175350805,0.289918582,117
6,3,126,0.1,,,1.120404626,0.243181992,114
6,3,126,0.125,,,1.082612874,0.213648595,111
6,3,126,0.15,,,1.063323541,0.193000399,108
6,3,126,0.175,,,1.049131157,0.18286216,105
6,3,126,0.2,,,1.067119413,0.178351818,102
6,3,126,0.225,,,1.107267219,0.177756718,99
6,3,126,0.25,,,1.146904167,0.181030741,96
6,3,126,0.375,,,1.391412799,0.291457273,81
6,3,126,0.5,,,1.742335864,0.604000947,66
6,3,158,0,,,2.923047183,3.299573966,158
6,3,158,0.005,,,1.884360616,1.104425194,157
6,3,158,0.01,,,1.753770738,0.9072626,156
6,3,158,0.015,,,1.68144888,0.794024945,155
6,3,158,0.02,,,1.625427225,0.729155893,154
6,3,158,0.025,,,1.464587566,0.547742817,154
6,3,158,0.05,,,1.310944286,0.380446911,150
6,3,158,0.075,,,1.218903456,0.307894715,146
6,3,158,0.1,,,1.160485659,0.270236247,142
6,3,158,0.125,,,1.075497889,0.21869815,139
6,3,158,0.15,,,1.060186514,0.201599391,135
6,3,158,0.175,,,1.061471584,0.188744725,131
6,3,158,0.2,,,1.074721658,0.183682001,127
6,3,158,0.225,,,1.102971238,0.183884965,123
6,3,158,0.25,,,1.090850208,0.18360772,120
6,3,158,0.375,,,1.311098849,0.263499849,101
6,3,158,0.5,,,1.616977625,0.509743722,82
6,3,199,0,,,3.02127866,3.538091497,199
6,3,199,0.005,,,1.876773723,1.104111226,198
6,3,199,0.01,,,1.717459433,0.851605213,197
6,3,199,0.015,,,1.615072771,0.709844659,196
6,3,199,0.02,,,1.54074144,0.617350378,195
6,3,199,0.025,,,1.471624012,0.555487933,194
6,3,199,0.05,,,1.312288339,0.380534261,189
6,3,199,0.075,,,1.219055454,0.307712435,184
6,3,199,0.1,,,1.146610334,0.257799872,179
6,3,199,0.125,,,1.070441649,0.21900662,175
6,3,199,0.15,,,1.03883152,0.198997904,170
6,3,199,0.175,,,1.037254876,0.185621819,165
6,3,199,0.2,,,1.045345515,0.177323584,160
6,3,199,0.225,,,1.060129748,0.176211393,155
6,3,199,0.25,,,1.056817471,0.173433017,151
6,3,199,0.375,,,1.23500495,0.234775405,127
6,3,199,0.5,,,1.478887875,0.426856854,103
6,3,251,0,,,3.03067043,3.677559803,251
6,3,251,0.005,,,1.967215824,1.240308022,249
6,3,251,0.01,,,1.717234506,0.87287729,248
6,3,251,0.015,,,1.5670227,0.687946971,247
6,3,251,0.02,,,1.482149407,0.591108716,246
6,3,251,0.025,,,1.499287145,0.601168358,244
6,3,251,0.05,,,1.301279915,0.386795773,238
6,3,251,0.075,,,1.193655077,0.29724016,232
6,3,251,0.1,,,1.115648337,0.242793104,226
6,3,251,0.125,,,1.072173579,0.21134474,220
6,3,251,0.15,,,1.034446245,0.195572864,214
6,3,251,0.175,,,1.015797285,0.17870984,208
6,3,251,0.2,,,1.01023327,0.17286511,202
6,3,251,0.225,,,1.026365647,0.17042353,196
6,3,251,0.25,,,1.032989049,0.169598009,190
6,3,251,0.375,,,1.218831701,0.230686517,159
6,3,251,0.5,,,1.448430711,0.396150021,129
6,3,316,0,,,3.129055877,3.926776095,316
6,3,316,0.005,,,1.951504736,1.208354264,314
6,3,316,0.01,,,1.799325201,0.97860278,312
6,3,316,0.015,,,1.600653859,0.724184183,311
6,3,316,0.02,,,1.571480264,0.686306867,309
6,3,316,0.025,,,1.467561461,0.563690295,308
6,3,316,0.05,,,1.284949109,0.393556112,300
6,3,316,0.075,,,1.207496036,0.313870191,292
6,3,316,0.1,,,1.121363462,0.259768171,285
6,3,316,0.125,,,1.081907668,0.229717572,277
6,3,316,0.15,,,1.040998407,0.207622881,269
6,3,316,0.175,,,1.013229378,0.190271164,261
6,3,316,0.2,,,0.994763254,0.177901657,254
6,3,316,0.225,,,0.993211236,0.171738111,246
6,3,316,0.25,,,1.012445274,0.171017669,238
6,3,316,0.375,,,1.189195293,0.218162708,199
6,3,316,0.5,,,1.372752012,0.368152774,161
6,3,398,0,,,3.141619365,3.93480221,398
6,3,398,0.005,,,1.83401031,1.040042006,396
6,3,398,0.01,,,1.662267758,0.797224237,394
6,3,398,0.015,,,1.56685533,0.665240527,392
6,3,398,0.02,,,1.479657794,0.576628761,390
6,3,398,0.025,,,1.426428668,0.516775926,388
6,3,398,0.05,,,1.276778372,0.366756595,378
6,3,398,0.075,,,1.178405267,0.297206113,368
6,3,398,0.1,,,1.113593894,0.255050587,358
6,3,398,0.125,,,1.050800304,0.210561526,349
6,3,398,0.15,,,1.013034625,0.193681304,339
6,3,398,0.175,,,1.003761576,0.179671857,329
6,3,398,0.2,,,0.981965476,0.169538741,319
6,3,398,0.225,,,0.980409022,0.162775385,309
6,3,398,0.25,,,0.967846673,0.160638651,300
6,3,398,0.375,,,1.110550916,0.195301881,251
6,3,398,0.5,,,1.324994587,0.336820026,202
6,3,501,0,,,3.214997875,4.246682718,501
6,3,501,0.005,,,1.890840767,1.133296123,498
6,3,501,0.01,,,1.646173521,0.794465046,496
6,3,501,0.015,,,1.577599638,0.711645798,493
6,3,501,0.02,,,1.492647445,0.601137314,491
6,3,501,0.025,,,1.471946703,0.55822099,488
6,3,501,0.05,,,1.290786269,0.368801666,476
6,3,501,0.075,,,1.218309609,0.311338845,463
6,3,501,0.1,,,1.144091039,0.258689926,451
6,3,501,0.125,,,1.082991589,0.229605443,439
6,3,501,0.15,,,1.043488561,0.208360881,426
6,3,501,0.175,,,1.01933581,0.191698064,414
6,3,501,0.2,,,1.002287388,0.178149916,402
6,3,501,0.225,,,0.996272206,0.173503986,389
6,3,501,0.25,,,0.987015961,0.169707283,377
6,3,501,0.375,,,1.114986897,0.198377996,315
6,3,501,0.5,,,1.292507992,0.308722488,254
6,3,632,0,,,3.366619826,4.752362902,632
6,3,632,0.005,,,1.939695997,1.206286551,628
6,3,632,0.01,,,1.71247196,0.881613304,625
6,3,632,0.015,,,1.583228312,0.715001434,622
6,3,632,0.02,,,1.496905964,0.609184228,619
6,3,632,0.025,,,1.429995505,0.534456135,616
6,3,632,0.05,,,1.282382061,0.379466484,600
6,3,632,0.075,,,1.177479658,0.293065509,585
6,3,632,0.1,,,1.107797703,0.246414192,569
6,3,632,0.125,,,1.060846083,0.215188079,553
6,3,632,0.15,,,1.029001297,0.19219764,538
6,3,632,0.175,,,0.986944085,0.179431267,522
6,3,632,0.2,,,0.976286239,0.168313995,506
6,3,632,0.225,,,0.970633028,0.163174319,491
6,3,632,0.25,,,0.972468905,0.159967868,475
6,3,632,0.375,,,1.084935697,0.185625698,397
6,3,632,0.5,,,1.261322396,0.280383181,319
6,3,795,0,,,3.343964393,4.81747118,795
6,3,795,0.005,,,1.822718718,1.073644963,791
6,3,795,0.01,,,1.673503937,0.822079553,787
6,3,795,0.015,,,1.570154617,0.675330745,783
6,3,795,0.02,,,1.495595255,0.581312424,779
6,3,795,0.025,,,1.433050818,0.526324257,775
6,3,795,0.05,,,1.26847569,0.362634781,755
6,3,795,0.075,,,1.194783062,0.293285625,735
6,3,795,0.1,,,1.114287431,0.251681612,716
6,3,795,0.125,,,1.069292069,0.223682804,696
6,3,795,0.15,,,1.026079618,0.201813308,676
6,3,795,0.175,,,0.983952155,0.183363128,657
6,3,795,0.2,,,0.963843471,0.169175461,637
6,3,795,0.225,,,0.944759068,0.162272188,617
6,3,795,0.25,,,0.944200562,0.157331227,598
6,3,795,0.375,,,1.024814941,0.17639045,499
6,3,795,0.5,,,1.195569027,0.260160925,401
6,3,1001,0,,,3.429709487,5.040226221,1001
6,3,1001,0.005,,,1.802475092,1.040944163,996
6,3,1001,0.01,,,1.649288051,0.775835262,991
6,3,1001,0.015,,,1.541040452,0.659783758,986
6,3,1001,0.02,,,1.482517479,0.583517988,981
6,3,1001,0.025,,,1.434381364,0.525813417,976
6,3,1001,0.05,,,1.284526637,0.380720912,951
6,3,1001,0.075,,,1.202606089,0.298977903,926
6,3,1001,0.1,,,1.133186527,0.251666589,901
6,3,1001,0.125,,,1.077248147,0.221025177,876
6,3,1001,0.15,,,1.03717608,0.194744481,851
6,3,1001,0.175,,,1.004173369,0.17791687,827
6,3,1001,0.2,,,0.984752415,0.169780266,802
6,3,1001,0.225,,,0.968388524,0.163592476,777
6,3,1001,0.25,,,0.96384983,0.159625089,752
6,3,1001,0.375,,,1.019365059,0.17468872,628
6,3,1001,0.5,,,1.189861746,0.259282378,504
6,3,1261,0,,,3.615947261,5.610061741,1261
6,3,1261,0.005,,,1.903154939,1.166527385,1254
6,3,1261,0.01,,,1.691008202,0.834867712,1248
6,3,1261,0.015,,,1.566815053,0.690580711,1242
6,3,1261,0.02,,,1.533541425,0.623886712,1235
6,3,1261,0.025,,,1.462547216,0.555046429,1229
6,3,1261,0.05,,,1.297261127,0.380087673,1198
6,3,1261,0.075,,,1.214113992,0.305812553,1166
6,3,1261,0.1,,,1.137405068,0.259749697,1135
6,3,1261,0.125,,,1.085216262,0.227223403,1104
6,3,1261,0.15,,,1.04071328,0.205247723,1072
6,3,1261,0.175,,,1.009460604,0.184895315,1041
6,3,1261,0.2,,,0.972843454,0.170077024,1010
6,3,1261,0.225,,,0.972934496,0.163933676,978
6,3,1261,0.25,,,0.962167538,0.158068099,947
6,3,1261,0.375,,,1.020338977,0.174074612,790
6,3,1261,0.5,,,1.170244364,0.242312776,634
6,3,1588,0,,,3.652676904,5.668857896,1588
6,3,1588,0.005,,,1.820044004,1.059984906,1580
6,3,1588,0.01,,,1.630675367,0.781794844,1572
6,3,1588,0.015,,,1.538551007,0.654422937,1564
6,3,1588,0.02,,,1.469542674,0.56868164,1556
6,3,1588,0.025,,,1.416675002,0.511965962,1548
6,3,1588,0.05,,,1.268059896,0.364970896,1508
6,3,1588,0.075,,,1.185217388,0.290709474,1469
6,3,1588,0.1,,,1.12753204,0.248228543,1429
6,3,1588,0.125,,,1.066874725,0.213832196,1390
6,3,1588,0.15,,,1.034760253,0.192561289,1350
6,3,1588,0.175,,,0.993761113,0.179900928,1311
6,3,1588,0.2,,,0.988129443,0.170929602,1271
6,3,1588,0.225,,,0.961589637,0.160913555,1232
6,3,1588,0.25,,,0.950159784,0.155648534,1192
6,3,1588,0.375,,,1.012623209,0.163269591,994
6,3,1588,0.5,,,1.154672541,0.238504871,797
6,3,2000,0,,,3.762492438,6.272364863,2000
6,3,2000,0.005,,,1.843302929,1.101734527,1990
6,3,2000,0.01,,,1.662465318,0.791495747,1980
6,3,2000,0.015,,,1.548811676,0.667450355,1970
6,3,2000,0.02,,,1.480991071,0.594307533,1960
6,3,2000,0.025,,,1.425021395,0.530192621,1950
6,3,2000,0.05,,,1.284182813,0.368518109,1900
6,3,2000,0.075,,,1.189421506,0.295200942,1850
6,3,2000,0.1,,,1.119903076,0.245816145,1800
6,3,2000,0.125,,,1.065848986,0.213164023,1750
6,3,2000,0.15,,,1.029504181,0.194551541,1700
6,3,2000,0.175,,,0.994013401,0.177744859,1651
6,3,2000,0.2,,,0.966344146,0.164916245,1601
6,3,2000,0.225,,,0.948651276,0.156143839,1551
6,3,2000,0.25,,,0.940270283,0.151308927,1501
6,3,2000,0.375,,,0.987674046,0.164189389,1252
6,3,2000,0.5,,,1.134899185,0.226317403,1003
6,4,50,0,,,1.798434963,1.028695742,50
6,4,50,0.005,,,1.693875157,0.828275796,49
6,4,50,0.01,,,1.542576498,0.63690001,49
6,4,50,0.015,,,1.423928608,0.512303001,49
6,4,50,0.02,,,1.324159572,0.424905916,49
6,4,50,0.025,,,1.412928309,0.496394555,48
6,4,50,0.05,,,1.247636606,0.339074044,47
6,4,50,0.075,,,1.192833938,0.265321977,46
6,4,50,0.1,,,1.167124511,0.222278963,45
6,4,50,0.125,,,1.204311188,0.200764658,44
6,4,50,0.15,,,1.249820694,0.195863079,43
6,4,50,0.175,,,1.316596354,0.202650975,42
6,4,50,0.2,,,1.376897398,0.219133643,41
6,4,50,0.225,,,1.445863079,0.241676696,40
6,4,50,0.25,,,1.508144324,0.278979334,39
6,4,50,0.375,,,2.164085651,0.737316742,33
6,4,50,0.5,,,2.956080505,1.771141764,28
6,4,63,0,,,1.838545617,1.068479194,63
6,4,63,0.005,,,1.664383335,0.806190252,62
6,4,63,0.01,,,1.484677855,0.595300523,62
6,4,63,0.015,,,1.358315099,0.472929389,62
6,4,63,0.02,,,1.428129598,0.528975551,61
6,4,63,0.025,,,1.33962464,0.441497693,61
6,4,63,0.05,,,1.167479732,0.287355989,60
6,4,63,0.075,,,1.167152006,0.263054464,58
6,4,63,0.1,,,1.108751149,0.213333867,57
6,4,63,0.125,,,1.076382631,0.193668879,56
6,4,63,0.15,,,1.151379746,0.196354451,54
6,4,63,0.175,,,1.169114713,0.193732437,53
6,4,63,0.2,,,1.301557498,0.215064247,51
6,4,63,0.225,,,1.351396467,0.221914853,50
6,4,63,0.25,,,1.355781891,0.241811669,49
6,4,63,0.375,,,1.766963002,0.495898411,42
6,4,63,0.5,,,2.394447833,1.197418118,35
6,4,79,0,,,1.824261758,1.058664088,79
6,4,79,0.005,,,1.629363857,0.759291012,78
6,4,79,0.01,,,1.435300276,0.542839438,78
6,4,79,0.015,,,1.486320422,0.588939807,77
6,4,79,0.02,,,1.364740031,0.467501203,77
6,4,79,0.025,,,1.270327748,0.383158565,77
6,4,79,0.05,,,1.173773698,0.293663913,75
6,4,79,0.075,,,1.130939847,0.249259758,73
6,4,79,0.1,,,1.099188022,0.223967613,71
6,4,79,0.125,,,1.05317826,0.190969686,70
6,4,79,0.15,,,1.098673509,0.181310881,68
6,4,79,0.175,,,1.144262697,0.184104058,66
6,4,79,0.2,,,1.204048605,0.191277393,64
6,4,79,0.225,,,1.297726701,0.205362079,62
6,4,79,0.25,,,1.269343119,0.213505981,61
6,4,79,0.375,,,1.62436336,0.40545637,52
6,4,79,0.5,,,2.16598139,0.990824169,43
6,4,100,0,,,1.875696878,1.105366618,100
6,4,100,0.005,,,1.604020866,0.729351862,99
6,4,100,0.01,,,1.412836451,0.508877327,99
6,4,100,0.015,,,1.425819227,0.526536844,98
6,4,100,0.02,,,1.313559623,0.413914748,98
6,4,100,0.025,,,1.340334755,0.429729479,97
6,4,100,0.05,,,1.161495781,0.293946723,95
6,4,100,0.075,,,1.14775618,0.268003855,92
6,4,100,0.1,,,1.06781058,0.217060342,90
6,4,100,0.125,,,1.031081011,0.188076804,88
6,4,100,0.15,,,1.076033594,0.185243523,85
6,4,100,0.175,,,1.086690126,0.178399903,83
6,4,100,0.2,,,1.122905801,0.178069308,81
6,4,100,0.225,,,1.208203753,0.192196538,78
6,4,100,0.25,,,1.227695983,0.203157411,76
6,4,100,0.375,,,1.597450332,0.40379891,64
6,4,100,0.5,,,2.003244841,0.82190359,53
6,4,126,0,,,1.86624547,1.120743783,126
6,4,126,0.005,,,1.557259792,0.689915759,125
6,4,126,0.01,,,1.517126835,0.628039732,124
6,4,126,0.015,,,1.35964899,0.45923039,124
6,4,126,0.02,,,1.365343498,0.460655065,123
6,4,126,0.025,,,1.258160026,0.368889313,123
6,4,126,0.05,,,1.131989506,0.278144469,120
6,4,126,0.075,,,1.077150066,0.233729736,117
6,4,126,0.1,,,1.040881763,0.208383011,114
6,4,126,0.125,,,1.01621471,0.190485515,111
6,4,126,0.15,,,1.017484827,0.17864949,108
6,4,126,0.175,,,1.016412805,0.173100662,105
6,4,126,0.2,,,1.050195434,0.173270599,102
6,4,126,0.225,,,1.087895737,0.181403725,99
6,4,126,0.25,,,1.161746903,0.192801447,96
6,4,126,0.375,,,1.463230184,0.343608737,81
6,4,126,0.5,,,1.938934549,0.775701621,66
6,4,158,0,,,1.901132867,1.150661714,158
6,4,158,0.005,,,1.541787302,0.657633489,157
6,4,158,0.01,,,1.471804847,0.571053103,156
6,4,158,0.015,,,1.434921971,0.527237977,155
6,4,158,0.02,,,1.402717175,0.496308038,154
6,4,158,0.025,,,1.295965324,0.393349199,154
6,4,158,0.05,,,1.187612477,0.296698933,150
6,4,158,0.075,,,1.119453901,0.252608748,146
6,4,158,0.1,,,1.067242315,0.221296429,142
6,4,158,0.125,,,1.022656345,0.195912929,139
6,4,158,0.15,,,1.014365551,0.185350548,135
6,4,158,0.175,,,1.020181609,0.18113131,131
6,4,158,0.2,,,1.056166951,0.178894344,127
6,4,158,0.225,,,1.091221289,0.186573125,123
6,4,158,0.25,,,1.115888944,0.190433473,120
6,4,158,0.375,,,1.371441335,0.310071704,101
6,4,158,0.5,,,1.75694178,0.636996031,82
6,4,199,0,,,1.899352316,1.170287395,199
6,4,199,0.005,,,1.479311257,0.62069387,198
